Product_ID,Product_Name,Category,Brand,Quantity_g,Manufacture_Date,Expiry_Date,Shelf_Life_Days,Days_Left,Storage_Condition,Price_INR,Country,Waste_Risk
PRD_2237,Rice Batter,Bakery,Mother Dairy,5000,22-01-2026,27-01-2026,5,1,Ambient,366.7,India,0
PRD_2238,Rice,Grains/Legumes,Amul,2000,31-07-2025,09-02-2026,193,14,Ambient,248.89,India,0
PRD_2239,Rajma,Grains/Legumes,Fortune,500,21-07-2025,01-02-2026,195,6,Ambient,430.5,India,0
PRD_2240,Chicken,Protein,Nestle,2000,12-01-2026,24-01-2026,12,-2,Refrigerated,566.9,India,1
PRD_2241,Bun,Bakery,Mother Dairy,500,20-01-2026,25-01-2026,5,-1,Ambient,107.82,India,0
PRD_2242,Flour,Grains/Legumes,Fortune,1000,11-04-2025,28-01-2026,292,2,Ambient,432.51,India,1
PRD_2243,Bun,Bakery,Nestle,500,31-01-2026,04-02-2026,4,9,Ambient,485.82,India,1
PRD_2244,Rice Batter,Bakery,Nestle,1000,03-02-2026,08-02-2026,5,13,Ambient,331.49,India,1
PRD_2245,Chicken,Protein,Amul,5000,24-01-2026,31-01-2026,7,5,Refrigerated,275.58,India,1
PRD_2246,Paneer,Dairy,Mother Dairy,250,21-01-2026,31-01-2026,10,5,Refrigerated,399.36,India,0
PRD_2247,Rice Batter,Bakery,Mother Dairy,2000,06-02-2026,10-02-2026,4,15,Ambient,468.52,India,0
PRD_2248,Bun,Bakery,Aashirvaad,2000,19-01-2026,24-01-2026,5,-2,Ambient,275.34,India,1
PRD_2249,Noodles,Grains/Legumes,Nestle,250,28-05-2025,08-02-2026,256,13,Ambient,528.02,India,0
PRD_2250,Rajma,Grains/Legumes,Amul,1000,17-06-2025,01-02-2026,229,6,Ambient,350.32,India,0
PRD_2251,Rajma,Grains/Legumes,ITC,250,01-08-2025,01-02-2026,184,6,Ambient,172.83,India,0
PRD_2252,Noodles,Grains/Legumes,Aashirvaad,2000,02-05-2025,24-01-2026,267,-2,Ambient,221.37,India,1
PRD_2253,Noodles,Grains/Legumes,Mother Dairy,1000,30-05-2025,06-02-2026,252,11,Ambient,216.86,India,0
PRD_2254,Rajma,Grains/Legumes,Amul,5000,09-07-2025,10-02-2026,216,15,Ambient,535.66,India,0
PRD_2255,Bun,Bakery,Fortune,2000,26-01-2026,30-01-2026,4,4,Ambient,541.3,India,1
PRD_2256,Pasta,Grains/Legumes,MTR,250,13-02-2025,30-01-2026,351,4,Ambient,100.1,India,0
PRD_2257,Paneer,Dairy,MTR,250,18-01-2026,26-01-2026,8,0,Refrigerated,459.76,India,1
PRD_2258,Bun,Bakery,ITC,500,05-02-2026,08-02-2026,3,13,Ambient,83.76,India,0
PRD_2259,Rajma,Grains/Legumes,Britannia,2000,07-08-2025,10-02-2026,187,15,Ambient,591.79,India,0
PRD_2260,Fish,Protein,Amul,500,19-01-2026,31-01-2026,12,5,Refrigerated,197.34,India,0
PRD_2261,Rice Batter,Bakery,Nestle,5000,28-01-2026,01-02-2026,4,6,Ambient,22.77,India,0
PRD_2262,Noodles,Grains/Legumes,ITC,500,31-01-2025,31-01-2026,365,5,Ambient,419.57,India,0
PRD_2263,Bun,Bakery,Aashirvaad,250,01-02-2026,05-02-2026,4,10,Ambient,218.22,India,0
PRD_2264,Chicken,Protein,Aashirvaad,250,22-01-2026,06-02-2026,15,11,Refrigerated,236,India,0
PRD_2265,Bun,Bakery,Nestle,5000,01-02-2026,04-02-2026,3,9,Ambient,302.85,India,0
PRD_2266,Flour,Grains/Legumes,Nestle,250,27-01-2025,26-01-2026,364,0,Ambient,54.61,India,1
PRD_2267,Fish,Protein,Amul,2000,17-01-2026,28-01-2026,11,2,Refrigerated,556.06,India,1
PRD_2268,Rice,Grains/Legumes,Mother Dairy,2000,10-06-2025,24-01-2026,228,-2,Ambient,132.92,India,1
PRD_2269,Chicken,Protein,MTR,1000,24-01-2026,01-02-2026,8,6,Refrigerated,367.57,India,0
PRD_2270,Noodles,Grains/Legumes,Aashirvaad,1000,16-02-2025,23-01-2026,341,-3,Ambient,227.93,India,0
PRD_2271,Paneer,Dairy,Amul,5000,30-01-2026,08-02-2026,9,13,Refrigerated,175.05,India,1
PRD_2272,Rice,Grains/Legumes,Britannia,5000,31-03-2025,28-01-2026,303,2,Ambient,97.85,India,1
PRD_2273,Flour,Grains/Legumes,ITC,250,19-05-2025,08-02-2026,265,13,Ambient,234.9,India,0
PRD_2274,Chicken,Protein,Amul,5000,19-01-2026,27-01-2026,8,1,Refrigerated,111.5,India,0
PRD_2275,Pasta,Grains/Legumes,Aashirvaad,250,12-04-2025,07-02-2026,301,12,Ambient,284.91,India,0
PRD_2276,Fish,Protein,MTR,5000,24-01-2026,31-01-2026,7,5,Refrigerated,480.91,India,0
PRD_2277,Flour,Grains/Legumes,Mother Dairy,500,05-07-2025,04-02-2026,214,9,Ambient,364.25,India,0
PRD_2278,Paneer,Dairy,Mother Dairy,2000,29-01-2026,10-02-2026,12,15,Refrigerated,243.92,India,0
PRD_2279,Flour,Grains/Legumes,Nestle,2000,21-05-2025,30-01-2026,254,4,Ambient,491.13,India,0
PRD_2280,Rajma,Grains/Legumes,Aashirvaad,500,08-07-2025,06-02-2026,213,11,Ambient,373.41,India,0
PRD_2281,Fish,Protein,ITC,1000,16-01-2026,29-01-2026,13,3,Refrigerated,578.2,India,0
PRD_2282,Pasta,Grains/Legumes,MTR,500,13-02-2025,07-02-2026,359,12,Ambient,284.21,India,0
PRD_2283,Noodles,Grains/Legumes,Mother Dairy,2000,18-06-2025,30-01-2026,226,4,Ambient,188.95,India,0
PRD_2284,Rajma,Grains/Legumes,Mother Dairy,5000,17-05-2025,02-02-2026,261,7,Ambient,208.9,India,0
PRD_2285,Rajma,Grains/Legumes,Fortune,250,04-05-2025,25-01-2026,266,-1,Ambient,184.07,India,0
PRD_2286,Fish,Protein,Britannia,250,13-01-2026,23-01-2026,10,-3,Refrigerated,30.36,India,1
PRD_2287,Rice Batter,Bakery,Amul,250,20-01-2026,23-01-2026,3,-3,Ambient,484.89,India,1
PRD_2288,Paneer,Dairy,Aashirvaad,250,15-01-2026,25-01-2026,10,-1,Refrigerated,502.99,India,1
PRD_2289,Pasta,Grains/Legumes,MTR,2000,26-06-2025,05-02-2026,224,10,Ambient,284.35,India,0
PRD_2290,Fish,Protein,Mother Dairy,1000,17-01-2026,24-01-2026,7,-2,Refrigerated,353.3,India,1
PRD_2291,Chicken,Protein,Aashirvaad,5000,24-01-2026,31-01-2026,7,5,Refrigerated,36.51,India,1
PRD_2292,Bun,Bakery,Nestle,1000,26-01-2026,29-01-2026,3,3,Ambient,132.82,India,0
PRD_2293,Noodles,Grains/Legumes,Britannia,250,30-07-2025,04-02-2026,189,9,Ambient,213.79,India,0
PRD_2294,Pasta,Grains/Legumes,Amul,500,02-05-2025,01-02-2026,275,6,Ambient,477.22,India,0
PRD_2295,Pasta,Grains/Legumes,Mother Dairy,500,01-07-2025,31-01-2026,214,5,Ambient,325.9,India,0
PRD_2296,Rice,Grains/Legumes,Nestle,250,12-04-2025,08-02-2026,302,13,Ambient,277.5,India,0
PRD_2297,Chicken,Protein,Amul,2000,10-01-2026,25-01-2026,15,-1,Refrigerated,52.46,India,1
PRD_2298,Vegetables,Produce,Nestle,5000,18-01-2026,25-01-2026,7,-1,Refrigerated,120.16,India,1
PRD_2299,Bun,Bakery,Nestle,250,02-02-2026,05-02-2026,3,10,Ambient,103.35,India,0
PRD_2300,Rajma,Grains/Legumes,Britannia,2000,16-03-2025,04-02-2026,325,9,Ambient,341.86,India,0
PRD_2301,Rice,Grains/Legumes,ITC,5000,08-04-2025,09-02-2026,307,14,Ambient,318.18,India,0
PRD_2302,Rajma,Grains/Legumes,Nestle,250,22-06-2025,08-02-2026,231,13,Ambient,595.51,India,0
PRD_2303,Rice,Grains/Legumes,ITC,250,13-02-2025,28-01-2026,349,2,Ambient,283.29,India,1
PRD_2304,Bun,Bakery,Britannia,1000,05-02-2026,10-02-2026,5,15,Ambient,416.04,India,0
PRD_2305,Bun,Bakery,ITC,5000,29-01-2026,02-02-2026,4,7,Ambient,43.91,India,0
PRD_2306,Noodles,Grains/Legumes,Britannia,1000,07-03-2025,28-01-2026,327,2,Ambient,414.22,India,1
PRD_2307,Fish,Protein,Aashirvaad,5000,16-01-2026,29-01-2026,13,3,Refrigerated,120.54,India,1
PRD_2308,Rice,Grains/Legumes,Mother Dairy,2000,13-05-2025,08-02-2026,271,13,Ambient,127.41,India,0
PRD_2309,Noodles,Grains/Legumes,Mother Dairy,2000,01-05-2025,09-02-2026,284,14,Ambient,280.88,India,0
PRD_2310,Pasta,Grains/Legumes,Fortune,500,26-02-2025,28-01-2026,336,2,Ambient,289.76,India,1
PRD_2311,Paneer,Dairy,MTR,250,22-01-2026,02-02-2026,11,7,Refrigerated,330.88,India,0
PRD_2312,Fish,Protein,ITC,5000,25-01-2026,09-02-2026,15,14,Refrigerated,253.98,India,0
PRD_2313,Rice Batter,Bakery,Amul,500,04-02-2026,08-02-2026,4,13,Ambient,68.82,India,0
PRD_2314,Rajma,Grains/Legumes,Amul,2000,11-04-2025,05-02-2026,300,10,Ambient,594.58,India,0
PRD_2315,Pasta,Grains/Legumes,MTR,5000,19-06-2025,03-02-2026,229,8,Ambient,391.61,India,0
PRD_2316,Rajma,Grains/Legumes,Amul,2000,17-07-2025,09-02-2026,207,14,Ambient,315.19,India,0
PRD_2317,Bun,Bakery,MTR,2000,28-01-2026,02-02-2026,5,7,Ambient,466.47,India,0
PRD_2318,Chicken,Protein,ITC,5000,16-01-2026,31-01-2026,15,5,Refrigerated,137.44,India,0
PRD_2319,Noodles,Grains/Legumes,Aashirvaad,1000,12-06-2025,29-01-2026,231,3,Ambient,214.58,India,0
PRD_2320,Fish,Protein,ITC,250,14-01-2026,26-01-2026,12,0,Refrigerated,595.08,India,1
PRD_2321,Paneer,Dairy,Aashirvaad,500,02-02-2026,07-02-2026,5,12,Refrigerated,436.82,India,0
PRD_2322,Bun,Bakery,Mother Dairy,1000,26-01-2026,30-01-2026,4,4,Ambient,201.12,India,0
PRD_2323,Rajma,Grains/Legumes,Aashirvaad,250,15-03-2025,05-02-2026,327,10,Ambient,299.35,India,0
PRD_2324,Flour,Grains/Legumes,Mother Dairy,2000,04-07-2025,06-02-2026,217,11,Ambient,130.06,India,0
PRD_2325,Rajma,Grains/Legumes,Amul,2000,21-05-2025,01-02-2026,256,6,Ambient,239.09,India,0
PRD_2326,Rice,Grains/Legumes,Nestle,500,24-02-2025,02-02-2026,343,7,Ambient,209.87,India,0
PRD_2327,Pasta,Grains/Legumes,Nestle,2000,31-01-2025,31-01-2026,365,5,Ambient,23.4,India,0
PRD_2328,Rajma,Grains/Legumes,Amul,250,19-06-2025,07-02-2026,233,12,Ambient,464.89,India,0
PRD_2329,Chicken,Protein,Amul,2000,21-01-2026,01-02-2026,11,6,Refrigerated,470.85,India,0
PRD_2330,Pasta,Grains/Legumes,Nestle,2000,20-02-2025,25-01-2026,339,-1,Ambient,293.96,India,0
PRD_2331,Flour,Grains/Legumes,Aashirvaad,5000,22-07-2025,25-01-2026,187,-1,Ambient,492.16,India,1
PRD_2332,Chicken,Protein,Fortune,1000,13-01-2026,28-01-2026,15,2,Refrigerated,21.49,India,1
PRD_2333,Rice Batter,Bakery,Aashirvaad,500,05-02-2026,10-02-2026,5,15,Ambient,501.43,India,1
PRD_2334,Noodles,Grains/Legumes,Amul,2000,10-02-2025,24-01-2026,348,-2,Ambient,419.9,India,0
PRD_2335,Bun,Bakery,Aashirvaad,500,29-01-2026,01-02-2026,3,6,Ambient,422.39,India,0
PRD_2336,Rice Batter,Bakery,Aashirvaad,500,31-01-2026,05-02-2026,5,10,Ambient,493.04,India,0
PRD_2337,Fish,Protein,Nestle,250,20-01-2026,02-02-2026,13,7,Refrigerated,210.27,India,0
PRD_2338,Rice Batter,Bakery,Nestle,2000,23-01-2026,27-01-2026,4,1,Ambient,130.01,India,1
PRD_2339,Rice,Grains/Legumes,Fortune,250,12-07-2025,07-02-2026,210,12,Ambient,400.87,India,0
PRD_2340,Rice Batter,Bakery,ITC,2000,23-01-2026,27-01-2026,4,1,Ambient,579.09,India,1
PRD_2341,Paneer,Dairy,Aashirvaad,5000,14-01-2026,25-01-2026,11,-1,Refrigerated,27.23,India,1
PRD_2342,Bun,Bakery,ITC,1000,31-01-2026,03-02-2026,3,8,Ambient,535.46,India,0
PRD_2343,Noodles,Grains/Legumes,Amul,500,28-04-2025,07-02-2026,285,12,Ambient,143.35,India,0
PRD_2344,Pasta,Grains/Legumes,Mother Dairy,500,22-02-2025,30-01-2026,342,4,Ambient,67.97,India,0
PRD_2345,Vegetables,Produce,Britannia,500,29-01-2026,05-02-2026,7,10,Refrigerated,166.99,India,0
PRD_2346,Pasta,Grains/Legumes,ITC,5000,26-02-2025,02-02-2026,341,7,Ambient,541.13,India,0
PRD_2347,Paneer,Dairy,Fortune,500,13-01-2026,25-01-2026,12,-1,Refrigerated,591.24,India,1
PRD_2348,Pasta,Grains/Legumes,Mother Dairy,250,18-06-2025,31-01-2026,227,5,Ambient,488.57,India,0
PRD_2349,Noodles,Grains/Legumes,Mother Dairy,2000,15-07-2025,07-02-2026,207,12,Ambient,71.27,India,0
PRD_2350,Rajma,Grains/Legumes,ITC,1000,01-06-2025,07-02-2026,251,12,Ambient,354.15,India,0
PRD_2351,Chicken,Protein,Mother Dairy,5000,14-01-2026,23-01-2026,9,-3,Refrigerated,599.44,India,1
PRD_2352,Vegetables,Produce,Fortune,250,05-02-2026,08-02-2026,3,13,Refrigerated,126.42,India,0
PRD_2353,Vegetables,Produce,Aashirvaad,5000,30-01-2026,02-02-2026,3,7,Refrigerated,138.93,India,0
PRD_2354,Paneer,Dairy,Mother Dairy,500,28-01-2026,07-02-2026,10,12,Refrigerated,546.05,India,0
PRD_2355,Flour,Grains/Legumes,Aashirvaad,1000,24-07-2025,06-02-2026,197,11,Ambient,132.48,India,0
PRD_2356,Chicken,Protein,MTR,5000,26-01-2026,05-02-2026,10,10,Refrigerated,368.48,India,0
PRD_2357,Pasta,Grains/Legumes,Fortune,2000,16-06-2025,24-01-2026,222,-2,Ambient,261.59,India,0
PRD_2358,Pasta,Grains/Legumes,Britannia,5000,16-05-2025,09-02-2026,269,14,Ambient,141.38,India,0
PRD_2359,Rice Batter,Bakery,Britannia,500,26-01-2026,31-01-2026,5,5,Ambient,75.37,India,0
PRD_2360,Chicken,Protein,Aashirvaad,1000,24-01-2026,07-02-2026,14,12,Refrigerated,128.32,India,1
PRD_2361,Pasta,Grains/Legumes,Britannia,500,16-03-2025,07-02-2026,328,12,Ambient,568.79,India,0
PRD_2362,Fish,Protein,ITC,1000,31-01-2026,10-02-2026,10,15,Refrigerated,226.24,India,0
PRD_2363,Paneer,Dairy,Aashirvaad,500,22-01-2026,29-01-2026,7,3,Refrigerated,450.46,India,1
PRD_2364,Vegetables,Produce,ITC,2000,18-01-2026,23-01-2026,5,-3,Refrigerated,302.87,India,1
PRD_2365,Paneer,Dairy,MTR,5000,25-01-2026,31-01-2026,6,5,Refrigerated,88.46,India,0
PRD_2366,Pasta,Grains/Legumes,Britannia,1000,17-07-2025,29-01-2026,196,3,Ambient,553.58,India,0
PRD_2367,Rice,Grains/Legumes,Amul,1000,26-04-2025,31-01-2026,280,5,Ambient,294.57,India,0
PRD_2368,Rajma,Grains/Legumes,ITC,250,08-07-2025,24-01-2026,200,-2,Ambient,36.41,India,1
PRD_2369,Flour,Grains/Legumes,Britannia,2000,15-03-2025,10-02-2026,332,15,Ambient,452.16,India,0
PRD_2370,Flour,Grains/Legumes,Fortune,5000,18-05-2025,06-02-2026,264,11,Ambient,370.23,India,0
PRD_2371,Fish,Protein,Britannia,2000,19-01-2026,30-01-2026,11,4,Refrigerated,534.97,India,1
PRD_2372,Bun,Bakery,Fortune,5000,06-02-2026,09-02-2026,3,14,Ambient,37.95,India,0
PRD_2373,Rajma,Grains/Legumes,Fortune,500,18-05-2025,09-02-2026,267,14,Ambient,224.38,India,0
PRD_2374,Pasta,Grains/Legumes,Amul,500,17-04-2025,24-01-2026,282,-2,Ambient,242.01,India,1
PRD_2375,Paneer,Dairy,Aashirvaad,250,18-01-2026,30-01-2026,12,4,Refrigerated,441.49,India,1
PRD_2376,Chicken,Protein,Amul,1000,02-02-2026,09-02-2026,7,14,Refrigerated,168.51,India,1
PRD_2377,Paneer,Dairy,Nestle,500,27-01-2026,01-02-2026,5,6,Refrigerated,123.6,India,0
PRD_2378,Fish,Protein,ITC,1000,09-01-2026,23-01-2026,14,-3,Refrigerated,285.24,India,1
PRD_2379,Flour,Grains/Legumes,Mother Dairy,500,11-04-2025,26-01-2026,290,0,Ambient,463.5,India,1
PRD_2380,Vegetables,Produce,Mother Dairy,1000,17-01-2026,24-01-2026,7,-2,Refrigerated,32.98,India,1
PRD_2381,Noodles,Grains/Legumes,Amul,250,14-03-2025,30-01-2026,322,4,Ambient,176.34,India,1
PRD_2382,Noodles,Grains/Legumes,Nestle,1000,10-04-2025,28-01-2026,293,2,Ambient,164.06,India,1
PRD_2383,Chicken,Protein,ITC,5000,25-01-2026,01-02-2026,7,6,Refrigerated,446.98,India,0
PRD_2384,Bun,Bakery,Fortune,5000,27-01-2026,31-01-2026,4,5,Ambient,136.22,India,0
PRD_2385,Flour,Grains/Legumes,Aashirvaad,500,04-05-2025,08-02-2026,280,13,Ambient,258.82,India,0
PRD_2386,Bun,Bakery,ITC,5000,29-01-2026,02-02-2026,4,7,Ambient,141.54,India,0
PRD_2387,Chicken,Protein,ITC,2000,14-01-2026,29-01-2026,15,3,Refrigerated,444.44,India,1
PRD_2388,Rice,Grains/Legumes,Mother Dairy,1000,27-07-2025,28-01-2026,185,2,Ambient,116.36,India,0
PRD_2389,Rice,Grains/Legumes,Britannia,1000,02-08-2025,02-02-2026,184,7,Ambient,295.11,India,0
PRD_2390,Rice,Grains/Legumes,Aashirvaad,2000,28-02-2025,06-02-2026,343,11,Ambient,86.81,India,0
PRD_2391,Fish,Protein,MTR,5000,25-01-2026,09-02-2026,15,14,Refrigerated,444.02,India,0
PRD_2392,Rajma,Grains/Legumes,Nestle,1000,28-07-2025,06-02-2026,193,11,Ambient,426.41,India,1
PRD_2393,Flour,Grains/Legumes,Aashirvaad,500,07-06-2025,25-01-2026,232,-1,Ambient,125.8,India,1
PRD_2394,Pasta,Grains/Legumes,Aashirvaad,1000,06-07-2025,25-01-2026,203,-1,Ambient,344.52,India,1
PRD_2395,Paneer,Dairy,Aashirvaad,1000,30-01-2026,04-02-2026,5,9,Refrigerated,381.33,India,1
PRD_2396,Rice,Grains/Legumes,ITC,5000,22-07-2025,08-02-2026,201,13,Ambient,67.81,India,0
PRD_2397,Fish,Protein,Aashirvaad,2000,09-01-2026,24-01-2026,15,-2,Refrigerated,235.88,India,1
PRD_2398,Noodles,Grains/Legumes,ITC,250,23-05-2025,25-01-2026,247,-1,Ambient,110.07,India,1
PRD_2399,Flour,Grains/Legumes,Britannia,2000,26-07-2025,01-02-2026,190,6,Ambient,221.74,India,0
PRD_2400,Fish,Protein,MTR,500,19-01-2026,01-02-2026,13,6,Refrigerated,34.83,India,1
PRD_2401,Vegetables,Produce,Aashirvaad,500,25-01-2026,01-02-2026,7,6,Refrigerated,209.89,India,0
PRD_2402,Pasta,Grains/Legumes,MTR,2000,24-02-2025,28-01-2026,338,2,Ambient,303.15,India,1
PRD_2403,Vegetables,Produce,MTR,2000,28-01-2026,03-02-2026,6,8,Refrigerated,334.37,India,1
PRD_2404,Noodles,Grains/Legumes,Amul,1000,10-04-2025,30-01-2026,295,4,Ambient,235.06,India,1
PRD_2405,Flour,Grains/Legumes,MTR,1000,24-02-2025,27-01-2026,337,1,Ambient,354.57,India,0
PRD_2406,Chicken,Protein,Amul,2000,16-01-2026,26-01-2026,10,0,Refrigerated,320.63,India,1
PRD_2407,Rice,Grains/Legumes,Britannia,250,10-06-2025,07-02-2026,242,12,Ambient,371.19,India,0
PRD_2408,Rice Batter,Bakery,Fortune,2000,21-01-2026,26-01-2026,5,0,Ambient,566.53,India,0
PRD_2409,Noodles,Grains/Legumes,Britannia,250,02-08-2025,02-02-2026,184,7,Ambient,378.49,India,0
PRD_2410,Pasta,Grains/Legumes,Britannia,250,15-06-2025,08-02-2026,238,13,Ambient,267.21,India,0
PRD_2411,Chicken,Protein,Nestle,250,16-01-2026,27-01-2026,11,1,Refrigerated,381.07,India,1
PRD_2412,Fish,Protein,Fortune,500,26-01-2026,08-02-2026,13,13,Refrigerated,145.29,India,1
PRD_2413,Flour,Grains/Legumes,Mother Dairy,250,24-02-2025,25-01-2026,335,-1,Ambient,345.89,India,1
PRD_2414,Rice Batter,Bakery,Amul,1000,26-01-2026,30-01-2026,4,4,Ambient,556,India,0
PRD_2415,Fish,Protein,Fortune,500,29-01-2026,06-02-2026,8,11,Refrigerated,443,India,0
PRD_2416,Rice Batter,Bakery,MTR,500,26-01-2026,31-01-2026,5,5,Ambient,585.87,India,1
PRD_2417,Rice Batter,Bakery,Nestle,2000,04-02-2026,08-02-2026,4,13,Ambient,99.2,India,0
PRD_2418,Flour,Grains/Legumes,Britannia,5000,14-04-2025,01-02-2026,293,6,Ambient,532.48,India,0
PRD_2419,Bun,Bakery,Fortune,250,26-01-2026,31-01-2026,5,5,Ambient,428.63,India,1
PRD_2420,Flour,Grains/Legumes,Nestle,250,08-04-2025,28-01-2026,295,2,Ambient,219.53,India,1
PRD_2421,Noodles,Grains/Legumes,MTR,2000,14-05-2025,04-02-2026,266,9,Ambient,122.57,India,0
PRD_2422,Noodles,Grains/Legumes,Fortune,1000,02-08-2025,06-02-2026,188,11,Ambient,458.13,India,0
PRD_2423,Paneer,Dairy,Mother Dairy,250,18-01-2026,25-01-2026,7,-1,Refrigerated,325.94,India,1
PRD_2424,Pasta,Grains/Legumes,MTR,250,09-04-2025,07-02-2026,304,12,Ambient,230.64,India,0
PRD_2425,Flour,Grains/Legumes,Nestle,2000,07-05-2025,10-02-2026,279,15,Ambient,296.99,India,0
PRD_2426,Rajma,Grains/Legumes,Nestle,5000,01-03-2025,28-01-2026,333,2,Ambient,203.33,India,1
PRD_2427,Bun,Bakery,ITC,1000,01-02-2026,05-02-2026,4,10,Ambient,413.53,India,0
PRD_2428,Fish,Protein,Nestle,250,25-01-2026,06-02-2026,12,11,Refrigerated,519.9,India,0
PRD_2429,Noodles,Grains/Legumes,Nestle,2000,21-07-2025,01-02-2026,195,6,Ambient,45.18,India,0
PRD_2430,Rice Batter,Bakery,MTR,5000,20-01-2026,24-01-2026,4,-2,Ambient,40.27,India,0
PRD_2431,Rice,Grains/Legumes,Fortune,2000,19-05-2025,03-02-2026,260,8,Ambient,514.15,India,0
PRD_2432,Rajma,Grains/Legumes,Mother Dairy,5000,25-03-2025,26-01-2026,307,0,Ambient,294.59,India,0
PRD_2433,Rice,Grains/Legumes,Aashirvaad,250,25-07-2025,30-01-2026,189,4,Ambient,384.34,India,0
PRD_2434,Flour,Grains/Legumes,Fortune,1000,03-08-2025,02-02-2026,183,7,Ambient,469.67,India,0
PRD_2435,Flour,Grains/Legumes,Amul,1000,03-03-2025,29-01-2026,332,3,Ambient,462.55,India,0
PRD_2436,Fish,Protein,Britannia,250,13-01-2026,25-01-2026,12,-1,Refrigerated,192.46,India,1
PRD_2437,Flour,Grains/Legumes,Aashirvaad,5000,27-06-2025,26-01-2026,213,0,Ambient,270.33,India,1
PRD_2438,Vegetables,Produce,Fortune,250,04-02-2026,09-02-2026,5,14,Refrigerated,499.24,India,0
PRD_2439,Bun,Bakery,Mother Dairy,5000,05-02-2026,10-02-2026,5,15,Ambient,398.21,India,0
PRD_2440,Noodles,Grains/Legumes,Aashirvaad,250,08-04-2025,28-01-2026,295,2,Ambient,119.9,India,1
PRD_2441,Pasta,Grains/Legumes,ITC,500,25-06-2025,24-01-2026,213,-2,Ambient,195.55,India,0
PRD_2442,Fish,Protein,Mother Dairy,500,26-01-2026,08-02-2026,13,13,Refrigerated,173.95,India,0
PRD_2443,Pasta,Grains/Legumes,Nestle,500,24-05-2025,31-01-2026,252,5,Ambient,295.58,India,0
PRD_2444,Rice,Grains/Legumes,Britannia,2000,23-04-2025,26-01-2026,278,0,Ambient,205.6,India,0
PRD_2445,Flour,Grains/Legumes,Aashirvaad,250,15-02-2025,24-01-2026,343,-2,Ambient,565.05,India,0
PRD_2446,Paneer,Dairy,Mother Dairy,500,28-01-2026,07-02-2026,10,12,Refrigerated,514.22,India,1
PRD_2447,Flour,Grains/Legumes,Amul,1000,15-07-2025,28-01-2026,197,2,Ambient,338.11,India,0
PRD_2448,Rice,Grains/Legumes,Fortune,250,05-07-2025,10-02-2026,220,15,Ambient,367.45,India,0
PRD_2449,Rice,Grains/Legumes,Mother Dairy,250,03-04-2025,31-01-2026,303,5,Ambient,310.21,India,0
PRD_2450,Bun,Bakery,Fortune,1000,24-01-2026,28-01-2026,4,2,Ambient,230.74,India,1
PRD_2451,Fish,Protein,Aashirvaad,250,31-01-2026,09-02-2026,9,14,Refrigerated,117.12,India,0
PRD_2452,Chicken,Protein,Amul,5000,26-01-2026,05-02-2026,10,10,Refrigerated,202.1,India,1
PRD_2453,Rice Batter,Bakery,Mother Dairy,5000,22-01-2026,27-01-2026,5,1,Ambient,504,India,1
PRD_2454,Rajma,Grains/Legumes,Mother Dairy,1000,21-05-2025,25-01-2026,249,-1,Ambient,569.45,India,0
PRD_2455,Rice,Grains/Legumes,Nestle,1000,02-03-2025,24-01-2026,328,-2,Ambient,142.64,India,1
PRD_2456,Paneer,Dairy,Amul,500,19-01-2026,29-01-2026,10,3,Refrigerated,599.22,India,0
PRD_2457,Rice Batter,Bakery,Fortune,2000,23-01-2026,26-01-2026,3,0,Ambient,313.27,India,0
PRD_2458,Rice,Grains/Legumes,Fortune,1000,14-05-2025,25-01-2026,256,-1,Ambient,412.54,India,0
PRD_2459,Bun,Bakery,MTR,500,24-01-2026,27-01-2026,3,1,Ambient,46.09,India,0
PRD_2460,Rice Batter,Bakery,Mother Dairy,250,02-02-2026,05-02-2026,3,10,Ambient,27.59,India,0
PRD_2461,Noodles,Grains/Legumes,ITC,2000,07-07-2025,05-02-2026,213,10,Ambient,509.54,India,1
PRD_2462,Flour,Grains/Legumes,Amul,250,08-04-2025,26-01-2026,293,0,Ambient,372.91,India,1
PRD_2463,Bun,Bakery,ITC,2000,07-02-2026,10-02-2026,3,15,Ambient,471.67,India,0
PRD_2464,Bun,Bakery,MTR,250,03-02-2026,07-02-2026,4,12,Ambient,198.44,India,0
PRD_2465,Rice,Grains/Legumes,Mother Dairy,250,24-03-2025,31-01-2026,313,5,Ambient,194.07,India,0
PRD_2466,Noodles,Grains/Legumes,Fortune,2000,26-04-2025,29-01-2026,278,3,Ambient,92.37,India,0
PRD_2467,Noodles,Grains/Legumes,Britannia,2000,23-06-2025,28-01-2026,219,2,Ambient,349.93,India,1
PRD_2468,Flour,Grains/Legumes,Britannia,250,29-07-2025,30-01-2026,185,4,Ambient,386.03,India,1
PRD_2469,Flour,Grains/Legumes,ITC,250,15-02-2025,23-01-2026,342,-3,Ambient,151.38,India,0
PRD_2470,Rajma,Grains/Legumes,Mother Dairy,1000,11-03-2025,28-01-2026,323,2,Ambient,48.5,India,0
PRD_2471,Rice,Grains/Legumes,MTR,250,25-02-2025,25-01-2026,334,-1,Ambient,158.8,India,1
PRD_2472,Rice,Grains/Legumes,ITC,5000,02-06-2025,25-01-2026,237,-1,Ambient,278.85,India,1
PRD_2473,Fish,Protein,Aashirvaad,1000,31-01-2026,09-02-2026,9,14,Refrigerated,37.66,India,0
